capacity_output [kW],power_input [kW],condenser_water_temperature [DEG C],condenser_water_flow_rate [percent],evaporator_water_return_temperature [DEG C],evaporator_water_supply_temperature [DEG C],evaporator_water_flow_rate [percent]
14.65959184,6.708183693,29.98673469,0.98534565,14.31613614,8.553285203,1.001283829
14.65959184,6.717060687,30.28163265,0.934363197,13.81701613,8.11795614,0.995181051
14.65959184,6.725945948,30.57653061,1.02316385,13.30758197,7.868992662,0.963983148
14.65959184,6.734849692,30.87142857,1.009670424,14.08737584,8.180121312,0.996315308
14.65959184,6.74378214,31.16632653,1.094218272,13.05847238,8.340337111,1.066054448
14.65959184,6.752753509,31.46122449,0.953954803,13.30720087,8.099601784,0.908685739
14.65959184,6.761774018,31.75612245,0.947287825,14.38900042,7.954428454,0.896124898
14.65959184,6.770853886,32.05102041,0.961339638,13.99923012,8.188432777,1.047741671
14.65959184,6.780003332,32.34591837,1.00992885,14.49509498,8.168862495,1.072082761
14.65959184,6.789232574,32.64081633,0.890789274,15.03277665,8.607337424,0.949269647
14.65959184,6.798551831,32.93571429,1.005142426,15.79624897,8.784234335,1.034182524
14.65959184,6.807971321,33.23061224,0.984319507,13.52297517,7.839326419,0.995572873
14.65959184,6.817501264,33.5255102,0.941722427,13.58564795,8.165229392,1.007679102
14.65959184,6.827151878,33.82040816,0.846459537,13.94281727,8.773395998,0.976340809
14.65959184,6.836933382,34.11530612,0.980234699,14.18874476,8.435278817,1.020827088
14.65959184,6.846855993,34.41020408,0.943194452,13.46722045,8.594220204,1.004392449
14.65959184,6.856929932,34.70510204,1.045162958,14.54686966,8.551268997,0.964553461
14.65959184,6.867165416,35,1.03009965,15.14083293,8.375330365,0.946409959
15.46285714,6.426538602,20.55,1.075963661,12.074442,8.211292641,1.078019958
15.46285714,6.440676802,20.84489796,0.990530632,13.37532184,8.145681461,1.010048144
15.46285714,6.454493306,21.13979592,1.003250292,14.09977308,8.321104298,0.939183105
15.46285714,6.467998429,21.43469388,1.006048021,13.95394544,8.398487919,0.926820364
15.46285714,6.481202483,21.72959184,0.95851915,13.51479912,8.379008482,1.017746871
15.46285714,6.494115784,22.0244898,0.938952421,15.431068,8.423559364,0.855318218
15.46285714,6.506748643,22.31938776,1.028719319,13.33383142,8.16090075,0.98675353
15.46285714,6.519111376,22.61428571,0.970778301,12.45865479,8.429845596,0.886921966
15.46285714,6.531214295,22.90918367,0.98934841,13.8162864,7.904553269,1.020065359
15.46285714,6.543067714,23.20408163,0.981617865,13.98883231,8.123638381,1.01292125
15.46285714,6.554681948,23.49897959,0.967434782,13.51960181,7.679878585,0.999466192
15.46285714,6.566067309,23.79387755,1.024606784,15.79567211,8.40312128,0.991341877
15.46285714,6.577234111,24.08877551,1.007558855,14.33671214,8.783248703,1.047545003
15.46285714,6.588192669,24.38367347,0.961813241,13.93216748,8.035543393,1.012896186
15.46285714,6.598953295,24.67857143,0.99983137,14.442654,8.015213851,0.905987872
15.46285714,6.609526304,24.97346939,0.94124979,14.87355615,8.323676709,0.976985575
15.46285714,6.619922009,25.26836735,0.881587755,13.19884407,8.247707107,0.998028926
15.46285714,6.630150723,25.56326531,0.983124774,13.23127687,8.127824822,0.981415701
15.46285714,6.640222762,25.85816327,1.010815496,15.45995703,8.399714846,0.909366453
15.46285714,6.650148437,26.15306122,0.968558338,13.67836053,8.520717769,0.9501581
15.46285714,6.659938063,26.44795918,1.026080706,13.31045119,8.472197638,0.96086004
15.46285714,6.669601954,26.74285714,0.962483129,12.93819482,8.373366721,0.961564832
15.46285714,6.679150423,27.0377551,1.045190866,13.97744545,8.361667399,0.988182579
15.46285714,6.688593783,27.33265306,0.912634487,12.04321735,8.343318041,0.895869688
15.46285714,6.69794235,27.62755102,0.909134264,11.96595292,8.229962977,0.95907297
15.46285714,6.707206435,27.92244898,0.936760148,14.02477716,8.009863349,0.97412809
15.46285714,6.716396354,28.21734694,1.038153203,14.94095622,8.32801941,0.998959259
15.46285714,6.725522419,28.5122449,0.939345388,13.07051891,8.915814778,0.844717215
15.46285714,6.734594945,28.80714286,0.952507053,13.6317824,8.20520159,0.907288886
15.46285714,6.743624244,29.10204082,0.987938735,15.15923153,8.085619856,0.913944173
15.46285714,6.752620632,29.39693878,1.022527679,12.29188872,8.581667321,1.039864353
15.46285714,6.76159442,29.69183673,0.9683263,13.27712967,8.532851788,0.847803392
15.46285714,6.770555924,29.98673469,0.938793366,13.76421325,8.318226355,0.980844495
15.46285714,6.779515456,30.28163265,0.897711669,13.67129978,8.024471099,0.998913033
15.46285714,6.788483331,30.57653061,1.049198386,14.52743124,8.472794753,0.944176001
15.46285714,6.797469862,30.87142857,0.998148845,13.97233331,8.716867342,0.973232783
15.46285714,6.806485363,31.16632653,0.951090359,13.64215222,8.069790164,0.988981126
15.46285714,6.815540147,31.46122449,0.991021343,12.31175995,8.560322588,0.897421204
15.46285714,6.824644528,31.75612245,1.020737472,14.73196221,8.293160725,0.993732159
15.46285714,6.83380882,32.05102041,0.862076304,14.1585857,8.592844521,0.949406772
15.46285714,6.843043337,32.34591837,0.901621969,15.09947341,8.073444576,0.975249697
15.46285714,6.852358392,32.64081633,0.886358737,12.38428973,8.715128953,0.992553011
15.46285714,6.861764299,32.93571429,1.013354783,14.77112927,7.826010099,0.949006456
15.46285714,6.871271371,33.23061224,1.018507904,13.89910254,8.387425869,1.046760265
15.46285714,6.880889923,33.5255102,0.997040082,13.23378398,8.313028979,0.971885112
15.46285714,6.890630267,33.82040816,0.957278429,13.70107894,8.688289788,0.994138051
15.46285714,6.900502718,34.11530612,0.909823641,13.66169983,8.31382389,0.985708526
15.46285714,6.91051759,34.41020408,0.972904213,15.55727372,8.178301865,0.931578714
15.46285714,6.920685195,34.70510204,0.941630908,15.19216377,8.817378242,0.971345849
15.46285714,6.931015849,35,0.921902315,13.13854358,8.168833341,1.068741522
16.26612245,6.475711315,20.55,0.97466901,13.73310871,8.377444121,0.963149107
16.26612245,6.489957693,20.84489796,0.979907219,12.73466867,8.45829215,1.063098731
16.26612245,6.503879915,21.13979592,0.954153294,14.46228122,8.562796537,0.998028473
16.26612245,6.517488372,21.43469388,0.982018411,14.2567182,8.198039195,1.09296467
16.26612245,6.530793458,21.72959184,0.915154357,14.14933904,7.936542462,0.958051764
16.26612245,6.543805564,22.0244898,1.000292935,15.36766928,8.115254559,1.014413488
16.26612245,6.556535084,22.31938776,0.923286963,12.98274196,8.460465012,0.919208724
16.26612245,6.56899241,22.61428571,0.930856873,13.34489635,7.678279948,0.972230247
16.26612245,6.581187935,22.90918367,1.018189131,14.64912114,8.955660116,0.970281393
16.26612245,6.593132051,23.20408163,0.959008126,15.49838376,8.433388654,0.884989774
16.26612245,6.60483515,23.49897959,1.006850078,15.71124427,8.859109176,0.998038497
16.26612245,6.616307627,23.79387755,0.998490794,14.67001375,7.684104451,1.003727122
16.26612245,6.627559872,24.08877551,0.979495392,14.78133641,8.663913916,1.05096192
16.26612245,6.638602279,24.38367347,0.982192103,14.71096929,8.553092481,0.968138588
16.26612245,6.649445241,24.67857143,1.010699585,15.43732409,8.336942781,0.973217307
16.26612245,6.660099149,24.97346939,0.89037875,13.46913494,8.132442882,0.96721807
16.26612245,6.670574396,25.26836735,0.962810826,14.46772121,7.926240861,0.925407881
16.26612245,6.680881376,25.56326531,0.982148396,12.81801804,7.971558818,1.04802901
16.26612245,6.691030481,25.85816327,1.044510408,14.35684183,8.197394391,0.891552336
16.26612245,6.701032102,26.15306122,1.002970473,12.95711169,8.130522881,1.005993013
16.26612245,6.710896634,26.44795918,1.022471797,12.05430184,8.750221839,1.050923526
16.26612245,6.720634468,26.74285714,0.997500882,14.83011856,8.49169767,1.017971385
16.26612245,6.730255997,27.0377551,0.989847103,13.84545068,8.408878666,1.056413891
16.26612245,6.739771614,27.33265306,0.992027983,12.75627695,8.378876007,0.946609729
16.26612245,6.749191711,27.62755102,0.973540527,15.43967026,8.354042284,1.022353567
16.26612245,6.758526681,27.92244898,0.969398165,13.73080385,7.94115719,0.977093715
16.26612245,6.767786916,28.21734694,0.945974244,13.37938584,8.381453746,0.949355401
16.26612245,6.776982809,28.5122449,1.020346966,12.87494713,8.185718454,0.976985784
16.26612245,6.786124753,28.80714286,1.012819102,14.92643216,8.031830408,0.959002241
16.26612245,6.795223141,29.10204082,0.977651011,14.42557173,8.526387858,1.008703208
16.26612245,6.804288364,29.39693878,0.984119468,13.00755435,8.096458365,0.989231315
16.26612245,6.813330815,29.69183673,0.974721311,14.21054426,8.488098731,1.030693124
16.26612245,6.822360888,29.98673469,0.980597236,14.83421733,8.25025742,0.872884474
16.26612245,6.831388975,30.28163265,1.041205295,13.789649,8.609543521,0.957683333
16.26612245,6.840425467,30.57653061,1.006925722,12.97145519,8.636387206,0.984623523
16.26612245,6.849480759,30.87142857,1.004483013,14.61696897,8.622166,0.992346843
16.26612245,6.858565241,31.16632653,0.909601287,12.83805436,8.066211036,1.071703493
16.26612245,6.867689308,31.46122449,0.959733327,14.13837465,8.642733989,1.036497352
16.26612245,6.876863352,31.75612245,0.899356625,12.37937189,8.481981903,0.945506634
16.26612245,6.886097765,32.05102041,1.022244654,13.3515426,8.178922154,0.955690286
16.26612245,6.895402939,32.34591837,0.92171735,15.75076286,8.137811138,1.011981088
16.26612245,6.904789269,32.64081633,0.996689467,13.8277255,8.470115322,1.007519585
16.26612245,6.914267145,32.93571429,0.950754814,12.82541374,8.472710571,0.87420453
16.26612245,6.923846961,33.23061224,1.006647669,16.31650488,8.360840246,0.92116209
16.26612245,6.933539109,33.5255102,0.904868188,13.98508691,8.346586134,1.026562696
16.26612245,6.943353981,33.82040816,0.979320586,13.41214694,8.701106972,1.014625744
16.26612245,6.953301972,34.11530612,0.951268177,13.52125199,8.684076124,0.975550442
16.26612245,6.963393472,34.41020408,1.0642239,15.38830358,8.072054013,0.956826105
16.26612245,6.973638875,34.70510204,1.013764904,15.08924877,8.259699488,0.901551843
16.26612245,6.984048573,35,0.915665861,15.57702886,8.877245744,0.901962376
17.06938776,6.517078419,20.55,1.022517031,13.87395979,8.220706002,1.022141434
17.06938776,6.531415804,20.84489796,0.947067386,13.84868954,8.62806751,1.023084319
17.06938776,6.545426961,21.13979592,0.888727921,14.51235196,8.478902018,1.178072614
17.06938776,6.55912235,21.43469388,0.968088094,13.75586252,8.234726455,1.052660074
17.06938776,6.572512429,21.72959184,0.937909967,13.88002389,8.64228314,1.072656228
17.06938776,6.585607657,22.0244898,1.002291592,12.5772808,8.295835266,1.087690028
17.06938776,6.598418494,22.31938776,0.936115674,14.79961473,8.307257101,0.970053053
17.06938776,6.610955398,22.61428571,0.992933252,14.09511916,8.184619368,1.071076405
17.06938776,6.623228828,22.90918367,1.009546392,14.09126771,8.477390489,0.90046797
17.06938776,6.635249243,23.20408163,0.94858186,14.56154285,8.696876348,1.031356431
17.06938776,6.647027103,23.49897959,0.93088862,13.34313963,8.378545776,0.957943924
17.06938776,6.658572866,23.79387755,1.026373984,14.01993371,8.339087849,0.995759429
17.06938776,6.669896991,24.08877551,0.989626099,13.70034947,8.748173641,0.976962827
17.06938776,6.681009938,24.38367347,1.027829598,16.16542298,8.483160991,0.97866886
17.06938776,6.691922164,24.67857143,0.912939631,13.92881492,8.430266434,0.962878164
17.06938776,6.70264413,24.97346939,0.995212935,14.3664399,8.596751123,0.942698785
17.06938776,6.713186294,25.26836735,0.957974757,14.3084409,7.681359579,0.978662085
17.06938776,6.723559115,25.56326531,0.995468148,14.29904725,7.901106447,1.10756447
17.06938776,6.733773053,25.85816327,1.019862219,13.8454427,8.441233956,1.038186912
17.06938776,6.743838565,26.15306122,0.964672336,12.61737567,8.651047577,1.028110828
17.06938776,6.753766112,26.44795918,1.025155015,14.48502414,8.011000683,1.034193215
17.06938776,6.763566151,26.74285714,0.959010048,14.25684509,8.169105691,0.947773178
17.06938776,6.773249143,27.0377551,0.966483893,12.17631042,8.397578135,0.859393201
17.06938776,6.782825546,27.33265306,1.042854138,15.40216612,8.598210285,0.999807441
17.06938776,6.792305819,27.62755102,0.966401529,14.6110369,8.838815485,0.926614892
17.06938776,6.801700421,27.92244898,0.979698204,14.42102205,7.97602095,0.989429386
17.06938776,6.811019811,28.21734694,0.894139053,14.2663952,8.420410393,1.012990181
17.06938776,6.820274448,28.5122449,0.922390664,13.8746437,7.919743144,1.014169736
17.06938776,6.829474791,28.80714286,1.128885634,15.76690399,8.277409321,0.946122253
17.06938776,6.8386313,29.10204082,0.977606763,13.73412957,8.569849722,0.932340039
17.06938776,6.847754432,29.39693878,1.14280253,13.43026186,8.533041547,0.949303127
17.06938776,6.856854647,29.69183673,0.906966998,13.34388763,8.100745996,0.918001513
17.06938776,6.865942404,29.98673469,1.026950615,14.35547081,8.220685187,0.991945596
17.06938776,6.875028162,30.28163265,0.967795573,16.02976594,8.836757098,0.981442803
17.06938776,6.88412238,30.57653061,0.941293236,13.38632065,8.371089505,0.996914944
17.06938776,6.893235517,30.87142857,0.897399956,13.16591386,8.116094851,1.005106157
17.06938776,6.902378032,31.16632653,1.030949101,11.48939756,8.527282492,0.990360711
17.06938776,6.911560384,31.46122449,0.979595656,14.62590803,8.400419551,0.9843836
17.06938776,6.920793032,31.75612245,1.065125641,13.59596942,8.574267293,1.01693844
17.06938776,6.930086434,32.05102041,0.96870936,13.66832168,8.276622571,0.911990437
17.06938776,6.939451051,32.34591837,0.983902792,13.1379724,8.661184897,0.876606871
17.06938776,6.94889734,32.64081633,0.953400302,13.91492578,8.113341647,0.957144966
17.06938776,6.958435762,32.93571429,0.935089149,14.20045718,8.471440026,0.964297642
17.06938776,6.968076774,33.23061224,0.995654558,14.11744025,8.163014503,1.006353501
17.06938776,6.977830835,33.5255102,0.933539663,13.58383655,8.608775069,1.004471845
17.06938776,6.987708406,33.82040816,0.95048728,13.61841523,8.172565771,0.92265857
17.06938776,6.997719945,34.11530612,0.974871886,11.04960999,8.275124699,0.978362228
17.06938776,7.00787591,34.41020408,0.872930179,13.04540038,8.279038355,1.014590375
17.06938776,7.018186761,34.70510204,1.007719315,14.27524733,8.667222332,0.984060617
17.06938776,7.028662957,35,0.948655766,14.5989364,8.154980219,0.976568718
17.87265306,6.552864643,20.55,1.005076582,14.68073556,7.935000805,0.920828414
17.87265306,6.567280756,20.84489796,0.92181799,13.66580417,7.854598855,0.957419219
17.87265306,6.581368851,21.13979592,1.013738139,14.73694246,8.880200475,0.93608084
17.87265306,6.595139443,21.43469388,1.014534627,15.96803981,8.246307544,0.992516712
17.87265306,6.608603049,21.72959184,1.022938598,16.02341757,8.30758726,1.002538423
17.87265306,6.621770185,22.0244898,0.959047396,14.4258603,8.609512662,0.888752312
17.87265306,6.634651367,22.31938776,0.975799783,12.74319124,8.948623629,1.010391728
17.87265306,6.647257113,22.61428571,0.986162313,14.42066133,8.1243961,0.971717459
17.87265306,6.659597939,22.90918367,0.900948769,14.70291517,8.082853835,0.948556642
17.87265306,6.67168436,23.20408163,1.019334683,14.03899424,7.96232525,1.001740451
17.87265306,6.683526894,23.49897959,0.989826437,12.74225351,7.911513379,0.98331446
17.87265306,6.695136056,23.79387755,1.007510881,14.58151977,8.700329976,1.013878216
17.87265306,6.706522364,24.08877551,0.962411683,13.7883989,8.420919329,1.008813423
17.87265306,6.717696333,24.38367347,0.930345506,13.34735442,8.07614516,0.958085044
17.87265306,6.72866848,24.67857143,1.010703897,13.18263165,8.391353346,0.953001284
17.87265306,6.739449322,24.97346939,0.899767012,13.4584843,8.840549027,1.019525144
17.87265306,6.750049374,25.26836735,0.896042551,14.97801008,8.383848072,0.979399098
17.87265306,6.760479154,25.56326531,0.90215893,14.21913537,8.009953693,0.940288301
17.87265306,6.770749178,25.85816327,1.09082136,14.12907162,8.056117888,1.034038287
17.87265306,6.780869961,26.15306122,0.992310201,12.92708669,8.88904658,0.906383655
17.87265306,6.790852021,26.44795918,1.040325881,12.95146327,8.067527807,1.010815395
17.87265306,6.800705875,26.74285714,1.039459643,12.36100377,7.934632065,0.989795339
17.87265306,6.810442037,27.0377551,0.905709899,14.01441286,8.572526532,1.004276868
17.87265306,6.820071025,27.33265306,1.01416681,13.51890115,8.735234386,0.916997913
17.87265306,6.829603356,27.62755102,0.990885015,14.15687185,8.002396364,0.959220056
17.87265306,6.839049545,27.92244898,0.97672102,14.70378773,8.057102853,0.971854915
17.87265306,6.848420109,28.21734694,0.985132173,14.98071913,8.448633116,0.944108372
17.87265306,6.857725565,28.5122449,0.936687023,15.05228313,8.758429598,0.996439207
17.87265306,6.866976429,28.80714286,1.008575342,13.64451648,8.531626607,0.929675071
17.87265306,6.876183216,29.10204082,1.003318164,12.64971809,8.465286463,1.022953713
17.87265306,6.885356445,29.39693878,0.944763048,13.93702208,8.275881874,0.935263223
17.87265306,6.894506631,29.69183673,1.041405272,14.02440333,8.348162389,0.9496352
17.87265306,6.90364429,29.98673469,1.007918934,13.66594456,8.363819955,0.879749358
17.87265306,6.91277994,30.28163265,0.966304538,13.86263239,8.083338115,1.043050469
17.87265306,6.921924095,30.57653061,0.973212059,13.83057637,8.646324333,1.028074214
17.87265306,6.931087274,30.87142857,1.084891968,13.03295023,8.377688673,0.990232738
17.87265306,6.940279992,31.16632653,0.996679398,12.53075222,8.478987821,1.013191013
17.87265306,6.949512765,31.46122449,0.970929559,14.57953511,8.585219161,0.941046035
17.87265306,6.958796111,31.75612245,0.99329321,13.88948054,7.813339273,0.945725231
17.87265306,6.968140545,32.05102041,1.012780686,13.59956106,8.542330942,0.955312415
17.87265306,6.977556584,32.34591837,0.916201526,12.51767006,8.379261926,0.938094958
17.87265306,6.987054744,32.64081633,0.909578837,14.58573609,7.688686183,1.006107494
17.87265306,6.996645542,32.93571429,0.969324463,12.89936446,8.450381905,0.915948772
17.87265306,7.006339494,33.23061224,0.96032795,14.86200612,8.542098106,0.936290132
